name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;861;0;907;3055;959;3055;913;0
header;88;137;88;179;1722;179;1722;137
A;905;1786;905;1814;926;1814;926;1786
A;906;2103;906;2105;906;2105;906;2103
B;915;2454;915;2482;935;2482;935;2454
