name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;929;0;952;3069;1009;3069;986;0
header;151;134;151;170;1794;170;1794;134
A;959;195;959;225;985;225;985;195
A;953;858;953;858;955;858;955;858
B;961;868;961;895;980;895;980;868
C;960;1544;960;1573;982;1573;982;1544
A;984;1933;984;1934;984;1934;984;1933
D;965;2217;965;2244;986;2244;986;2217
