name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;977;0;1000;3069;1114;3069;1022;0
header;195;159;195;205;1836;205;1836;159
A;997;233;997;260;1018;260;1018;233
B;1003;900;1003;927;1025;927;1025;900
C;1002;1586;1002;1616;1024;1616;1024;1586
D;1008;2271;1008;2297;1028;2297;1028;2271
B;1044;2441;1044;2461;1060;2461;1060;2441
A;1016;2686;1016;2698;1027;2698;1027;2686
