name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;956;0;956;3065;1012;3065;1012;0
header;188;118;188;159;1815;159;1815;118
A;979;180;979;208;999;208;999;180
B;977;920;977;948;998;948;998;920
C;972;1589;972;1618;994;1618;994;1589
A;984;2165;984;2167;984;2167;984;2165
D;972;2251;972;2280;998;2280;998;2251
