name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;962;0;962;3069;1031;3069;1008;0
header;178;95;178;134;1797;134;1797;95
A;971;159;971;185;995;185;995;159
B;980;834;980;861;1001;861;1001;834
C;977;1496;977;1524;998;1524;998;1496
A;1001;1865;1001;1867;1003;1867;1003;1865
D;981;2175;981;2201;1001;2201;1001;2175
