name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;974;0;997;3059;1075;3059;1029;0
header;203;148;203;183;1825;183;1825;148
A;994;209;994;238;1019;238;1019;209
B;1005;873;1005;901;1024;901;1024;873
C;1001;1537;1001;1566;1022;1566;1022;1537
D;1009;2201;1009;2228;1031;2228;1031;2201
