name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;970;0;947;3073;1017;3073;1017;0
header;188;144;188;192;1802;192;1802;144
A;981;209;981;240;1007;240;1007;209
B;982;838;982;866;1002;866;1002;838
C;974;1511;974;1542;995;1542;995;1511
D;974;2183;974;2212;1000;2212;1000;2183
