name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;894;0;917;3059;971;3059;948;0
header;114;94;114;141;1738;141;1738;94
A;914;156;914;183;935;183;935;156
B;919;833;919;859;937;859;937;833
C;924;1503;924;1532;946;1532;946;1503
A;921;1798;921;1801;925;1801;925;1798
D;925;2181;925;2210;952;2210;952;2181
