name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;955;0;978;3059;1331;3059;1216;0
header;180;147;180;182;1825;182;1825;147
A;960;116;960;118;961;118;961;116
A;987;206;987;233;1007;233;1007;206
B;989;879;989;906;1009;906;1009;879
B;1141;1225;1141;1251;1169;1251;1169;1225
A;1161;1414;1161;1421;1168;1421;1168;1414
C;985;1552;985;1581;1006;1581;1006;1552
D;989;2238;989;2265;1011;2265;1011;2238
A;1173;2929;1173;2930;1175;2930;1175;2929
