name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;905;0;905;3065;961;3065;961;0
header;114;166;114;202;1744;202;1744;166
A;920;234;920;259;940;259;940;234
B;922;905;922;934;943;934;943;905
A;957;1573;957;1574;958;1574;958;1573
C;924;1578;924;1609;947;1609;947;1578
D;926;2250;926;2277;947;2277;947;2250
A;925;2973;925;2973;926;2973;926;2973
A;945;2974;945;2974;945;2974;945;2974
