name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;377;0;400;3059;980;3059;1003;0
header;134;135;134;173;1757;173;1757;135
A;937;201;937;228;957;228;957;201
D;462;288;462;314;495;314;495;288
B;939;876;939;902;958;902;958;876
C;936;1537;936;1564;957;1564;957;1537
B;431;1816;431;1835;445;1835;445;1816
D;943;2213;943;2241;965;2241;965;2213
C;812;2707;812;2733;831;2733;831;2707
