name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;782;0;920;3059;976;3059;953;0
header;118;162;118;204;1744;204;1744;162
A;918;223;918;250;940;250;940;223
B;927;888;927;916;946;916;946;888
C;927;1551;927;1582;951;1582;951;1551
A;938;1660;938;1660;938;1660;938;1660
