name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;940;0;963;3059;1016;3059;993;0
header;154;135;154;179;1786;179;1786;135
A;963;201;963;227;984;227;984;201
B;962;869;962;899;985;899;985;869
C;965;1494;965;1522;985;1522;985;1494
D;973;2157;973;2184;992;2184;992;2157
