name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;906;0;929;3057;980;3057;957;0
header;113;112;113;160;1759;160;1759;112
A;922;176;922;205;948;205;948;176
A;949;533;949;533;949;533;949;533
A;954;770;954;771;954;771;954;770
B;925;847;925;877;949;877;949;847
A;951;919;951;920;952;920;952;919
C;930;1521;930;1552;953;1552;953;1521
D;939;2194;939;2222;961;2222;961;2194
