name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;654;0;425;3055;1081;3055;1058;0
header;204;139;204;177;1822;177;1822;139
A;1000;200;1000;227;1019;227;1019;200
A;884;204;884;224;899;224;899;204
B;1004;867;1004;894;1023;894;1023;867
B;972;1801;972;1820;987;1820;987;1801
D;1005;2193;1005;2220;1027;2220;1027;2193
A;1062;2904;1062;2904;1062;2904;1062;2904
