name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;978;0;834;3051;1001;3051;1017;0
header;141;88;141;129;1799;129;1799;88
B;947;835;947;864;970;864;970;835
C;953;1505;953;1534;974;1534;974;1505
D;960;2174;960;2199;980;2199;980;2174
