name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;886;0;909;3065;962;3065;939;0
header;94;141;94;185;1733;185;1733;141
A;911;208;911;233;930;233;930;208
B;908;879;908;909;931;909;931;879
A;916;1354;916;1358;919;1358;919;1354
C;916;1562;916;1589;936;1589;936;1562
D;918;2246;918;2272;939;2272;939;2246
