name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;995;0;1042;3079;1084;3079;1061;0
header;170;126;170;1416;1898;1416;1898;126
C;1035;1546;1035;1574;1056;1574;1056;1546
D;1041;2194;1041;2221;1063;2221;1063;2194
A;1065;2968;1065;2968;1065;2968;1065;2968
