name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;878;0;1047;3055;1085;3055;1024;0
header;177;141;177;191;1816;191;1816;141
A;981;205;981;236;1004;236;1004;205
B;993;883;993;909;1012;909;1012;883
C;996;1557;996;1587;1019;1587;1019;1557
D;1006;2229;1006;2255;1026;2255;1026;2229
