name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;928;0;951;3055;1017;3055;994;0
header;160;101;160;139;1799;139;1799;101
A;968;168;968;195;989;195;989;168
B;966;839;966;869;989;869;989;839
C;968;1524;968;1553;990;1553;990;1524
A;993;1844;993;1845;995;1845;995;1844
D;976;2199;976;2228;999;2228;999;2199
