name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;899;0;876;3065;931;3065;954;0
header;107;139;107;182;1742;182;1742;139
A;918;208;918;237;938;237;938;208
B;913;878;913;903;932;903;932;878
C;903;1540;903;1568;923;1568;923;1540
D;903;2209;903;2236;925;2236;925;2209
