name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;911;0;911;3051;962;3051;962;0
header;117;144;117;197;1745;197;1745;144
A;921;215;921;243;944;243;944;215
A;927;1278;927;1333;946;1333;946;1278
B;919;1780;919;1808;941;1808;941;1780
C;927;2452;927;2481;948;2481;948;2452
