name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;653;0;630;3061;911;3061;681;0
header;97;155;97;197;1719;197;1719;155
A;652;153;652;153;652;153;652;153
A;650;2082;650;2083;650;2083;650;2082
A;732;2257;732;2257;734;2257;734;2257
A;700;2264;700;2268;702;2268;702;2264
A;789;2459;789;2459;789;2459;789;2459
