name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;953;0;953;3063;1026;3063;1026;0
header;184;95;184;137;1818;137;1818;95
A;974;159;974;188;997;188;997;159
B;988;824;988;850;1007;850;1007;824
C;985;1497;985;1523;1006;1523;1006;1497
D;991;2159;991;2186;1012;2186;1012;2159
