name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;792;0;838;3071;1002;3071;864;0
header;149;157;149;193;1781;193;1781;157
A;863;638;863;646;871;646;871;638
A;822;1341;822;1348;830;1348;830;1341
A;886;1558;886;1561;889;1561;889;1558
A;864;2322;864;2323;865;2323;865;2322
