name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;830;0;692;3067;1088;3067;881;0
header;178;106;178;140;1822;140;1822;106
B;880;1086;880;1130;911;1130;911;1086
C;993;2109;993;2137;1014;2137;1014;2109
D;995;2470;995;2498;1019;2498;1019;2470
A;1001;2708;1001;2708;1001;2708;1001;2708
A;965;2913;965;2917;969;2917;969;2913
