name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;973;0;1019;3063;1495;3063;1288;0
header;126;128;126;173;1766;173;1766;128
A;1356;1015;1356;1016;1357;1016;1357;1015
B;1207;1773;1207;1786;1215;1786;1215;1773
B;1358;2096;1358;2108;1366;2108;1366;2096
A;1127;2577;1127;2577;1128;2577;1128;2577
A;1098;2958;1098;2960;1100;2960;1100;2958
