name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;858;0;904;3061;947;3061;924;0
header;86;156;86;194;1709;194;1709;156
A;887;219;887;249;913;249;913;219
B;898;896;898;923;919;923;919;896
C;899;1563;899;1590;920;1590;920;1563
D;904;2225;904;2255;930;2255;930;2225
