name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;903;0;903;3071;950;3071;1019;0
header;127;155;127;188;1768;188;1768;155
A;951;922;951;966;966;966;966;922
A;968;1150;968;1150;969;1150;969;1150
