name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;927;0;927;3069;984;3069;984;0
header;129;132;129;166;1772;166;1772;132
A;950;193;950;222;971;222;971;193
B;945;869;945;896;965;896;965;869
C;944;1535;944;1563;965;1563;965;1535
D;946;2206;946;2235;971;2235;971;2206
