name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1002;0;1025;3055;1101;3055;1101;0
header;222;147;222;182;1858;182;1858;147
A;1019;205;1019;235;1044;235;1044;205
B;1025;874;1025;903;1048;903;1048;874
C;1029;1569;1029;1599;1050;1599;1050;1569
D;1032;2232;1032;2260;1054;2260;1054;2232
