name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;955;0;955;3069;1588;3069;1519;0
header;154;130;154;172;1829;172;1829;130
A;970;195;970;221;991;221;991;195
A;1336;387;1336;394;1342;394;1342;387
B;979;880;979;906;999;906;999;880
C;976;1562;976;1590;998;1590;998;1562
A;1121;2959;1121;2962;1125;2962;1125;2959
