name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;990;0;990;3059;1047;3059;1047;0
header;194;134;194;174;1843;174;1843;134
A;1007;203;1007;229;1027;229;1027;203
B;1006;882;1006;909;1028;909;1028;882
C;1005;1555;1005;1585;1028;1585;1028;1555
D;1009;2221;1009;2248;1031;2248;1031;2221
