name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;846;0;846;3069;915;3069;892;0
header;43;129;43;162;1685;162;1685;129
A;861;194;861;220;883;220;883;194
A;878;546;878;546;878;546;878;546
B;864;879;864;907;885;907;885;879
A;875;1285;875;1287;877;1287;877;1285
C;861;1547;861;1578;886;1578;886;1547
D;871;2225;871;2251;891;2251;891;2225
