name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;925;0;925;3071;977;3071;977;0
header;140;172;140;222;1851;222;1851;172
A;939;248;939;274;958;274;958;248
B;943;908;943;934;962;934;962;908
C;942;1577;942;1604;962;1604;962;1577
D;943;2256;943;2284;967;2284;967;2256
