name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;852;0;875;3069;917;3069;917;0
header;65;174;65;213;1697;213;1697;174
A;872;233;872;261;897;261;897;233
A;852;338;852;341;860;341;860;338
B;879;910;879;938;901;938;901;910
C;881;1578;881;1605;902;1605;902;1578
D;889;2243;889;2270;908;2270;908;2243
B;879;2901;879;2927;892;2927;892;2901
A;899;2921;899;2928;903;2928;903;2921
