name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;980;0;980;3071;1046;3071;1023;0
header;188;98;188;130;1819;130;1819;98
A;1006;141;1006;141;1006;141;1006;141
A;985;156;985;185;1006;185;1006;156
B;996;831;996;856;1016;856;1016;831
C;994;1497;994;1525;1015;1525;1015;1497
D;1003;2163;1003;2189;1022;2189;1022;2163
A;992;2506;992;2507;993;2507;993;2506
