name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;970;0;993;3061;1045;3061;1022;0
header;186;129;186;168;1817;168;1817;129
A;989;198;989;224;1008;224;1008;198
A;976;328;976;328;978;328;978;328
B;998;869;998;896;1016;896;1016;869
C;991;1543;991;1573;1016;1573;1016;1543
D;1003;2217;1003;2243;1022;2243;1022;2217
