name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;879;0;902;3069;957;3069;934;0
header;86;141;86;177;1721;177;1721;141
A;895;203;895;227;914;227;914;203
B;905;886;905;912;923;912;923;886
C;908;1568;908;1597;928;1597;928;1568
D;914;2236;914;2263;934;2263;934;2236
A;902;2966;902;2966;903;2966;903;2966
