name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;314;0;291;3059;1091;3059;1068;0
header;233;128;233;163;1876;163;1876;128
A;329;52;329;53;330;53;330;52
A;501;82;501;82;501;82;501;82
A;1033;186;1033;215;1056;215;1056;186
A;411;606;411;621;420;621;420;606
A;385;631;385;632;387;632;387;631
B;1042;856;1042;883;1061;883;1061;856
A;307;927;307;945;320;945;320;927
C;1041;1526;1041;1556;1062;1556;1062;1526
A;434;1882;434;1882;434;1882;434;1882
D;1050;2195;1050;2223;1072;2223;1072;2195
