name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;705;0;1097;3059;1257;3059;1050;0
header;73;168;73;203;1754;203;1754;168
A;940;94;940;96;943;96;943;94
B;751;236;751;255;765;255;765;236
A;987;752;987;776;995;776;995;752
A;1160;1901;1160;1906;1165;1906;1165;1901
