name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;935;0;981;3055;1026;3055;1026;0
header;167;117;167;156;1792;156;1792;117
A;971;178;971;206;992;206;992;178
B;978;853;978;880;998;880;998;853
C;980;1523;980;1553;1002;1553;1002;1523
D;989;2191;989;2218;1010;2218;1010;2191
