name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;923;0;969;3061;1005;3061;1005;0
header;158;139;158;173;1796;173;1796;139
A;968;203;968;231;990;231;990;203
A;981;483;981;489;983;489;983;483
B;969;876;969;902;989;902;989;876
C;968;1547;968;1575;990;1575;990;1547
D;973;2230;973;2257;993;2257;993;2230
A;991;2920;991;2924;993;2924;993;2920
