name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;847;0;985;3059;1021;3059;975;0
header;175;145;175;186;1871;186;1871;145
B;976;867;976;896;996;896;996;867
C;970;1537;970;1566;990;1566;990;1537
D;971;2211;971;2238;991;2238;991;2211
