name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;844;0;867;3067;931;3067;931;0
header;86;151;86;190;1693;190;1693;151
A;874;218;874;245;896;245;896;218
B;887;893;887;920;906;920;906;893
C;886;1564;886;1593;909;1593;909;1564
D;891;2229;891;2256;913;2256;913;2229
