name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;951;0;974;3065;1036;3065;990;0
header;161;115;161;151;1819;151;1819;115
A;974;178;974;206;998;206;998;178
A;952;467;952;471;959;471;959;467
B;979;843;979;871;1001;871;1001;843
C;978;1524;978;1551;999;1551;999;1524
D;985;2199;985;2229;1011;2229;1011;2199
A;999;2735;999;2742;1006;2742;1006;2735
A;1025;2885;1025;2885;1025;2885;1025;2885
