name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;931;0;954;3055;1007;3055;984;0
header;147;146;147;180;1803;180;1803;146
A;967;1568;967;1570;968;1570;968;1568
A;970;2498;970;2498;970;2498;970;2498
