name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;904;0;904;3063;959;3063;959;0
header;122;154;122;195;1765;195;1765;154
A;922;225;922;250;943;250;943;225
B;925;893;925;919;944;919;944;893
C;920;1569;920;1599;942;1599;942;1569
D;918;2242;918;2270;940;2270;940;2242
A;939;2306;939;2306;939;2306;939;2306
