name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;925;0;925;3065;982;3065;982;0
header;142;189;142;236;1773;236;1773;189
A;946;259;946;287;972;287;972;259
B;945;935;945;964;966;964;966;935
A;957;1117;957;1118;962;1118;962;1117
C;942;1803;942;1835;963;1835;963;1803
D;939;2472;939;2499;958;2499;958;2472
A;947;2956;947;2961;949;2961;949;2956
