name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;894;0;894;3067;948;3067;948;0
header;105;131;105;172;1735;172;1735;131
A;909;194;909;218;928;218;928;194
B;913;870;913;895;931;895;931;870
C;909;1534;909;1562;929;1562;929;1534
D;913;2206;913;2232;934;2232;934;2206
