name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;978;0;840;3061;1029;3061;1029;0
header;176;123;176;162;1828;162;1828;123
A;985;187;985;217;1008;217;1008;187
B;989;865;989;891;1008;891;1008;865
C;985;1535;985;1566;1008;1566;1008;1535
A;929;2081;929;2082;931;2082;931;2081
D;989;2179;989;2206;1011;2206;1011;2179
B;961;2378;961;2397;975;2397;975;2378
A;959;2891;959;2893;961;2893;961;2891
A;1025;2936;1025;2938;1027;2938;1027;2936
