name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;441;0;510;3059;808;3059;968;0
header;107;140;107;187;1731;187;1731;140
B;861;1048;861;1095;893;1095;893;1048
D;483;1051;483;1096;517;1096;517;1051
B;526;1054;526;1096;554;1096;554;1054
