name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;890;0;913;3071;967;3071;944;0
header;92;146;92;180;1736;180;1736;146
A;909;205;909;232;929;232;929;205
A;926;511;926;518;930;518;930;511
B;915;881;915;908;933;908;933;881
C;919;1558;919;1587;938;1587;938;1558
D;925;2231;925;2257;944;2257;944;2231
