name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;888;0;888;3063;940;3063;940;0
header;96;137;96;171;1752;171;1752;137
A;902;198;902;227;926;227;926;198
B;903;874;903;903;927;903;927;874
C;904;1542;904;1571;925;1571;925;1542
A;906;2029;906;2029;907;2029;907;2029
D;906;2214;906;2244;929;2244;929;2214
