name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;985;0;1008;3065;1047;3065;1047;0
header;214;148;214;181;1838;181;1838;148
A;1015;215;1015;240;1033;240;1033;215
B;1013;917;1013;943;1031;943;1031;917
C;1013;1578;1013;1606;1033;1606;1033;1578
D;1016;2253;1016;2283;1042;2283;1042;2253
