name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;951;0;951;3057;1006;3057;1006;0
header;174;120;174;159;1809;159;1809;120
A;969;180;969;206;988;206;988;180
B;970;845;970;872;989;872;989;845
C;965;1517;965;1548;988;1548;988;1517
D;971;2197;971;2223;991;2223;991;2197
