name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;949;0;972;3059;1022;3059;1022;0
header;185;212;185;253;1795;253;1795;212
A;983;275;983;304;1007;304;1007;275
B;982;949;982;979;1006;979;1006;949
C;978;1620;978;1650;1000;1650;1000;1620
D;984;2296;984;2322;1005;2322;1005;2296
