name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;884;0;975;3055;1546;3055;1478;0
header;168;141;168;176;1795;176;1795;141
A;971;204;971;230;991;230;991;204
B;938;255;938;274;952;274;952;255
A;1314;844;1314;869;1328;869;1328;844
B;974;869;974;897;994;897;994;869
A;1385;1856;1385;1880;1399;1880;1399;1856
D;974;2232;974;2259;995;2259;995;2232
