name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;944;0;898;3069;998;3069;998;0
header;167;179;167;213;1782;213;1782;179
A;959;240;959;268;981;268;981;240
B;961;906;961;936;984;936;984;906
C;961;1581;961;1609;986;1609;986;1581
D;962;2257;962;2284;990;2284;990;2257
B;916;2265;916;2284;946;2284;946;2265
A;989;2438;989;2440;992;2440;992;2438
