name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;902;0;925;3065;980;3065;957;0
header;123;131;123;179;1747;179;1747;131
A;925;205;925;233;946;233;946;205
B;926;875;926;902;944;902;944;875
A;939;1013;939;1014;939;1014;939;1013
C;929;1552;929;1580;951;1580;951;1552
D;938;2218;938;2245;959;2245;959;2218
