name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;929;0;952;3065;991;3065;991;0
header;163;104;163;139;1778;139;1778;104
A;948;168;948;194;969;194;969;168
B;957;841;957;867;977;867;977;841
C;955;1505;955;1535;978;1535;978;1505
D;964;2175;964;2201;985;2201;985;2175
