name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;900;0;900;3069;939;3069;962;0
header;126;200;126;239;1744;239;1744;200
A;923;263;923;290;945;290;945;263
B;921;937;921;963;940;963;940;937
C;912;1602;912;1633;934;1633;934;1602
D;916;2278;916;2306;937;2306;937;2278
