name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;957;0;980;3075;1023;3075;1023;0
header;188;95;188;129;1800;129;1800;95
A;987;156;987;182;1007;182;1007;156
B;986;815;986;841;1004;841;1004;815
C;985;1495;985;1525;1006;1525;1006;1495
D;991;2168;991;2195;1010;2195;1010;2168
