name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;934;0;911;3059;967;3059;990;0
header;141;107;141;143;1777;143;1777;107
A;934;1963;934;1965;934;1965;934;1963
